Date,Open,High,Low,Close,Adj Close,Volume
2015-07-30,76.050003,76.260002,75.629997,75.919998,61.445152,106800
2015-07-31,76.000000,76.000000,75.050003,75.209999,60.870518,60400
2015-08-03,74.529999,74.620003,73.879997,74.110001,59.980247,84000
2015-08-04,74.379997,74.669998,73.959999,74.400002,60.214966,89300
2015-08-05,75.400002,75.709999,74.519997,74.709999,60.465855,95200
2015-08-06,74.400002,74.589996,73.930000,74.300003,60.134026,62600
2015-08-07,75.000000,75.209999,74.169998,74.389999,60.206867,114000
2015-08-10,74.529999,75.680000,74.529999,75.629997,61.210449,93300
2015-08-11,74.010002,74.209999,73.500000,74.029999,59.915493,190100
2015-08-12,73.980003,74.690002,73.739998,74.690002,60.449661,103800
2015-08-13,74.910004,75.099998,74.510002,74.559998,60.344448,135600
2015-08-14,74.589996,74.889999,74.419998,74.639999,60.409199,81600
2015-08-17,73.860001,74.309998,73.690002,74.169998,60.028809,85000
2015-08-18,73.169998,73.510002,72.919998,73.190002,59.235657,106600
2015-08-19,72.040001,72.080002,70.559998,71.550003,57.908333,174500
2015-08-20,69.320000,69.690002,68.730003,68.900002,55.763584,189800
2015-08-21,67.980003,68.220001,66.699997,66.699997,53.983028,143800
2015-08-24,63.369999,66.489998,63.290001,64.050003,51.838280,245700
2015-08-25,66.000000,66.540001,63.540001,63.700001,51.555008,190300
2015-08-26,63.900002,64.580002,62.750000,64.459999,52.170105,142200
2015-08-27,65.290001,67.510002,65.220001,67.269997,54.444355,239900
2015-08-28,66.970001,68.099998,66.970001,67.349998,54.509098,158800
2015-08-31,66.510002,68.260002,65.910004,67.360001,54.517200,159300
2015-09-01,64.419998,64.650002,63.340000,63.580002,51.457890,218000
2015-09-02,64.150002,64.250000,63.139999,64.070000,51.854465,160500
2015-09-03,64.309998,65.559998,64.309998,64.779999,52.429096,192700
2015-09-04,61.689999,61.720001,60.700001,60.810001,49.216015,226000
2015-09-08,64.830002,66.489998,64.470001,65.300003,52.849964,729800
2015-09-09,68.750000,69.550003,66.830002,66.889999,54.136806,813300
2015-09-10,67.080002,67.900002,66.690002,67.110001,54.314861,175600
2015-09-11,65.379997,65.580002,64.980003,65.459999,54.114498,157400
2015-09-14,65.500000,65.709999,65.110001,65.500000,54.147568,131200
2015-09-15,66.129997,66.919998,66.019997,66.769997,55.197449,190700
2015-09-16,67.940002,69.059998,67.820000,68.989998,57.032681,145900
2015-09-17,67.860001,69.449997,67.730003,68.320000,56.478813,151400
2015-09-18,66.760002,66.980003,65.769997,65.940002,55.656364,109600
2015-09-21,66.169998,66.820000,65.709999,66.480003,56.112148,177900
2015-09-22,65.750000,65.900002,64.849998,65.599998,55.369385,134700
2015-09-23,64.010002,64.160004,63.240002,63.349998,53.470284,154300
2015-09-24,62.139999,62.830002,61.540001,62.619999,52.854130,146400
2015-09-25,62.880001,62.880001,61.759998,61.869999,52.221092,119600
2015-09-28,61.500000,61.500000,60.389999,60.619999,51.166039,97300
2015-09-29,58.930000,59.790001,58.139999,59.369999,50.110981,170700
2015-09-30,61.250000,61.610001,60.669998,61.540001,51.942558,109700
2015-10-01,62.000000,62.540001,61.459999,62.070000,52.389904,177500
2015-10-02,61.840000,63.970001,61.740002,63.970001,53.993591,127000
2015-10-05,65.199997,66.250000,65.160004,66.110001,55.799850,144300
2015-10-06,66.070000,66.989998,66.070000,66.650002,56.255634,117800
2015-10-07,70.610001,71.050003,69.570000,70.089996,59.159142,177300
2015-10-08,69.580002,71.209999,69.349998,71.139999,60.045399,169000
2015-10-09,71.070000,71.070000,69.690002,70.000000,59.083183,122000
2015-10-12,72.320000,72.400002,70.980003,71.099998,60.011639,129500
2015-10-13,71.300003,71.989998,70.599998,70.830002,59.783741,155100
2015-10-14,72.070000,72.589996,71.480003,71.849998,60.644672,139800
2015-10-15,73.220001,73.769997,72.000000,73.769997,62.265236,164900
2015-10-16,73.480003,74.129997,72.949997,73.879997,62.358078,140500
2015-10-19,74.459999,74.459999,73.389999,73.919998,62.391842,159400
2015-10-20,73.800003,74.419998,73.580002,73.930000,62.400284,106000
2015-10-21,73.599998,73.699997,72.330002,72.480003,61.176414,116400
2015-10-22,72.610001,73.820000,72.610001,73.720001,62.223038,110700
2015-10-23,75.410004,75.529999,74.639999,75.389999,63.632580,150800
2015-10-26,73.989998,73.989998,73.180000,73.379997,61.936058,124600
2015-10-27,73.129997,73.320000,72.610001,73.099998,61.699726,158200
2015-10-28,73.070000,74.160004,72.110001,73.449997,61.995140,183400
2015-10-29,72.339996,72.559998,71.489998,72.250000,60.982292,166600
2015-10-30,71.650002,72.610001,71.330002,72.080002,60.838795,120700
2015-11-02,71.570000,72.639999,71.190002,72.360001,61.075130,144800
2015-11-03,72.419998,74.199997,72.400002,73.610001,62.130188,120900
2015-11-04,74.029999,74.180000,72.790001,73.040001,61.649082,177700
2015-11-05,72.860001,73.410004,72.430000,72.809998,61.454948,72300
2015-11-06,70.580002,70.970001,69.900002,70.769997,59.733097,86400
2015-11-09,70.000000,70.230003,68.830002,69.269997,58.467026,150400
2015-11-10,68.750000,68.860001,68.160004,68.529999,57.842430,121300
2015-11-11,68.290001,68.290001,66.870003,67.040001,56.584808,90400
2015-11-12,67.379997,68.779999,66.209999,67.389999,56.880226,157700
2015-11-13,65.300003,65.370003,64.089996,64.620003,54.542225,169300
2015-11-16,64.349998,65.940002,64.059998,65.879997,55.605713,160200
2015-11-17,64.849998,64.849998,63.860001,64.169998,54.162399,202700
2015-11-18,64.099998,64.830002,63.939999,64.680000,54.592865,127700
2015-11-19,64.660004,65.529999,64.610001,65.080002,54.930481,103400
2015-11-20,64.989998,65.779999,64.730003,65.290001,55.107731,146800
2015-11-23,64.919998,65.370003,64.389999,64.500000,54.440937,132700
2015-11-24,63.730000,65.339996,63.709999,64.970001,54.837631,171100
2015-11-25,63.750000,64.320000,63.470001,64.010002,54.027351,167900
2015-11-27,61.759998,61.980000,61.130001,61.610001,52.001648,101200
2015-11-30,61.450001,62.259998,61.299999,61.880001,52.229538,187200
2015-12-01,62.610001,63.250000,62.509998,62.770000,52.980732,145000
2015-12-02,62.750000,63.049999,61.880001,62.169998,52.474304,127500
2015-12-03,62.099998,62.450001,61.520000,61.660000,52.043846,128100
2015-12-04,61.459999,62.080002,61.099998,61.759998,52.128250,133600
2015-12-07,60.349998,60.490002,58.360001,58.750000,49.587673,193000
2015-12-08,57.709999,58.619999,57.360001,58.340000,49.241615,119500
2015-12-09,58.419998,59.630001,58.119999,58.459999,49.342899,102900
2015-12-10,57.540001,57.880001,57.000000,57.150002,48.237206,146800
2015-12-11,55.910000,56.200001,55.470001,55.730000,47.038654,163100
2015-12-14,55.869999,56.090000,55.119999,55.910000,47.190586,206000
2015-12-15,56.869999,58.220001,56.610001,57.820000,48.802711,289100
2015-12-16,60.590000,61.439999,59.740002,60.980000,51.469891,250300
2015-12-17,61.090000,61.090000,59.439999,59.720001,50.406399,174700
2015-12-18,59.700001,60.080002,59.189999,59.740002,50.423283,197700
2015-12-21,59.750000,59.820000,58.919998,59.500000,50.220703,191200
2015-12-22,59.759998,60.560001,59.560001,60.250000,50.853745,189200
2015-12-23,62.590000,63.639999,62.590000,63.610001,53.689732,147300
2015-12-24,63.750000,64.220001,63.630001,63.639999,53.715050,108300
2015-12-28,60.660000,63.160000,57.360001,61.090000,51.562740,165500
2015-12-29,61.599998,61.840000,61.099998,61.310001,51.748432,157600
2015-12-30,60.549999,61.000000,60.000000,60.040001,50.676491,136600
2015-12-31,59.779999,60.500000,59.459999,59.980000,50.625854,145100
2016-01-04,58.389999,58.630001,57.549999,58.380001,49.275375,240400
2016-01-05,58.509998,58.740002,58.099998,58.430000,49.317581,83000
2016-01-06,56.619999,56.919998,55.810001,56.119999,47.367832,179600
2016-01-07,53.799999,55.419998,53.490002,53.709999,45.333679,222700
2016-01-08,55.470001,55.990002,54.430000,54.480000,45.983597,196800
2016-01-11,55.410000,55.450001,53.950001,54.490002,45.992043,159500
2016-01-12,55.470001,55.639999,54.000000,54.770000,46.228374,168700
2016-01-13,55.270000,55.959999,53.520000,53.770000,45.384331,134700
2016-01-14,53.810001,54.889999,53.000000,54.810001,46.262138,190800
2016-01-15,50.520000,51.029999,49.599998,50.610001,42.717144,223000
2016-01-19,53.130001,53.270000,51.520000,52.020000,43.907246,196700
2016-01-20,49.639999,50.389999,48.279999,49.820000,42.050346,177900
2016-01-21,50.919998,53.000000,50.580002,52.220001,44.076057,185900
2016-01-22,54.430000,54.849998,54.029999,54.779999,46.236813,138700
2016-01-25,54.430000,54.970001,53.220001,53.389999,45.063587,120300
2016-01-26,53.320000,54.660000,52.860001,54.500000,46.000481,168200
2016-01-27,53.590000,55.169998,52.939999,53.880001,45.477173,183300
2016-01-28,54.369999,55.130001,53.720001,54.189999,45.738827,167100
2016-01-29,55.250000,56.459999,54.980000,56.310001,47.528198,179400
2016-02-01,54.709999,55.209999,54.430000,54.910000,46.346539,152900
2016-02-02,54.549999,54.599998,53.130001,53.360001,45.038273,191100
2016-02-03,54.000000,55.950001,52.619999,55.799999,47.097736,163400
2016-02-04,56.110001,56.880001,55.160000,55.759998,47.063976,225500
2016-02-05,55.869999,56.259998,54.619999,55.200001,46.591305,86500
2016-02-08,53.759998,54.230000,52.509998,53.540001,45.190201,156200
2016-02-09,52.230000,53.430000,52.060001,52.910000,44.658447,111000
2016-02-10,53.410000,54.889999,53.270000,53.540001,45.190201,94000
2016-02-11,51.040001,52.599998,50.950001,52.259998,44.109818,138000
2016-02-12,53.349998,55.040001,53.209999,55.009998,46.430943,99300
2016-02-16,56.029999,56.189999,55.290001,55.650002,46.971130,201900
2016-02-17,56.009998,57.619999,55.669998,57.310001,48.372250,193000
2016-02-18,57.189999,57.419998,56.209999,56.380001,47.587284,155300
2016-02-19,55.799999,56.150002,55.200001,56.139999,47.384716,157600
2016-02-22,56.939999,58.119999,56.939999,57.889999,48.861790,75700
2016-02-23,56.990002,57.240002,55.919998,56.130001,47.376274,100400
2016-02-24,54.430000,56.070000,53.740002,55.730000,47.038654,146800
2016-02-25,54.790001,55.779999,54.380001,55.540001,46.878296,134200
2016-02-26,57.509998,58.070000,57.009998,57.020000,48.127476,112400
2016-02-29,56.990002,57.500000,56.610001,56.869999,48.000870,96600
2016-03-01,58.759998,60.240002,58.639999,60.020000,50.659611,154600
2016-03-02,60.900002,62.919998,60.590000,62.689999,52.913208,213900
2016-03-03,61.599998,62.150002,61.310001,62.119999,52.432106,176600
2016-03-04,62.509998,64.120003,62.380001,63.869999,53.909184,140400
2016-03-07,63.290001,64.269997,63.200001,64.019997,54.035789,135300
2016-03-08,62.639999,62.680000,61.560001,61.619999,52.010082,142900
2016-03-09,62.650002,63.380001,62.189999,62.580002,52.820370,111900
2016-03-10,63.070000,63.169998,61.029999,62.110001,52.423668,98600
2016-03-11,63.549999,64.430000,63.540001,64.339996,54.305889,117500
2016-03-14,62.930000,63.009998,62.220001,62.570000,52.811928,98300
2016-03-15,61.779999,62.820000,61.330002,62.410000,52.676876,109400
2016-03-16,61.610001,63.410000,61.400002,63.330002,53.453403,92700
2016-03-17,62.500000,64.000000,62.139999,63.540001,53.630653,137100
2016-03-18,63.790001,64.260002,63.380001,63.480000,53.580006,182700
2016-03-21,63.099998,63.349998,62.470001,62.740002,52.955410,111900
2016-03-22,61.840000,62.639999,61.680000,62.150002,52.457424,74200
2016-03-23,63.290001,63.380001,61.810001,61.810001,52.170452,135700
2016-03-24,60.430000,61.380001,60.240002,61.340000,51.773750,87300
2016-03-28,61.419998,61.939999,60.840000,61.849998,52.204212,78400
2016-03-29,61.139999,63.000000,60.669998,62.849998,53.048260,166400
2016-03-30,64.250000,66.389999,64.120003,64.800003,54.694153,160400
2016-03-31,65.480003,66.059998,65.129997,65.150002,54.989567,157800
2016-04-01,64.089996,65.629997,64.070000,65.349998,55.158375,89500
2016-04-04,65.449997,65.940002,63.930000,64.190002,54.179283,83000
2016-04-05,63.259998,63.459999,62.740002,62.990002,53.166428,170100
2016-04-06,63.459999,65.199997,63.459999,65.190002,55.023327,205400
2016-04-07,64.000000,64.059998,62.830002,63.180000,53.326794,517200
2016-04-08,65.260002,65.889999,64.860001,65.040001,54.896717,223100
2016-04-11,66.339996,67.000000,66.180000,66.309998,55.968655,106700
2016-04-12,66.620003,68.040001,66.160004,67.699997,57.141872,118900
2016-04-13,69.919998,70.339996,69.239998,69.980003,59.066307,167900
2016-04-14,69.940002,69.989998,69.529999,69.879997,58.981899,103400
2016-04-15,67.910004,68.300003,67.709999,67.809998,57.234726,101100
2016-04-18,67.440002,69.160004,67.309998,68.889999,58.146297,121200
2016-04-19,68.879997,69.949997,68.519997,69.699997,58.829964,144100
2016-04-20,68.330002,70.080002,68.330002,69.389999,58.568321,104700
2016-04-21,70.250000,70.629997,69.440002,70.000000,59.083183,392800
2016-04-22,69.730003,70.580002,69.349998,69.820000,58.931255,133100
2016-04-25,69.599998,69.599998,68.949997,69.300003,58.492367,122600
2016-04-26,70.599998,71.989998,70.510002,71.910004,60.695313,405900
2016-04-27,70.870003,72.309998,70.500000,71.820000,60.619339,217700
2016-04-28,71.650002,73.800003,71.650002,72.500000,61.193302,182700
2016-04-29,71.260002,71.760002,69.879997,70.769997,59.733097,153400
2016-05-02,71.010002,71.010002,70.080002,70.480003,59.488335,112400
2016-05-03,69.120003,69.419998,68.269997,68.459999,57.783352,98700
2016-05-04,67.309998,67.720001,66.440002,67.089996,56.627014,189600
2016-05-05,67.400002,67.750000,66.430000,66.839996,56.416000,202400
2016-05-06,66.480003,67.650002,66.480003,67.180000,56.702976,191400
2016-05-09,66.820000,66.959999,65.430000,65.949997,55.664799,161300
2016-05-10,66.629997,67.940002,66.510002,67.769997,57.200962,182800
2016-05-11,67.160004,67.720001,66.050003,66.900002,56.466644,131900
2016-05-12,67.070000,67.230003,65.739998,66.169998,55.850487,109200
2016-05-13,65.739998,66.050003,64.610001,64.860001,54.744793,138200
2016-05-16,65.639999,67.250000,65.639999,67.059998,56.601688,187800
2016-05-17,66.940002,67.150002,66.180000,66.430000,56.069946,149100
2016-05-18,66.410004,67.089996,65.489998,65.720001,55.470673,114200
2016-05-19,65.559998,65.879997,64.989998,65.529999,55.310303,88100
2016-05-20,66.379997,66.930000,66.180000,66.370003,56.019302,87400
2016-05-23,65.739998,65.919998,65.279999,65.389999,55.192139,85900
2016-05-24,65.589996,66.309998,65.589996,66.139999,55.825169,212000
2016-05-25,67.680000,68.570000,67.669998,68.190002,57.555470,111600
2016-05-26,68.830002,68.980003,68.330002,68.419998,57.749596,126700
2016-05-27,68.089996,68.279999,67.529999,68.150002,57.521702,84900
2016-05-31,68.239998,68.930000,67.769997,68.250000,57.606102,176000
2016-06-01,68.720001,69.620003,68.550003,69.389999,58.568321,214700
2016-06-02,69.059998,70.080002,69.050003,69.940002,59.032547,167800
2016-06-03,69.830002,70.029999,69.290001,69.629997,58.770885,72700
2016-06-06,70.199997,70.870003,69.879997,70.610001,59.598057,127300
2016-06-07,71.110001,71.580002,70.900002,71.500000,60.349251,172700
2016-06-08,72.760002,73.379997,72.470001,73.059998,61.665962,167300
2016-06-09,72.230003,72.459999,72.000000,72.250000,60.982292,102800
2016-06-10,70.730003,70.860001,69.720001,70.089996,59.159142,126600
2016-06-13,69.040001,70.099998,68.739998,69.309998,58.500793,243100
2016-06-14,67.599998,67.870003,66.550003,67.470001,57.713871,125500
2016-06-15,68.250000,69.250000,68.150002,68.300003,58.423851,176400
2016-06-16,66.279999,67.370003,65.459999,67.089996,57.388821,246200
2016-06-17,67.059998,67.570000,66.629997,67.279999,57.551346,166400
2016-06-20,68.970001,69.360001,68.529999,68.639999,58.714699,83200
2016-06-21,69.519997,70.379997,69.099998,70.120003,59.980694,93500
2016-06-22,70.800003,71.279999,70.269997,70.309998,60.143211,90700
2016-06-23,71.510002,72.250000,71.339996,72.209999,61.768471,61800
2016-06-24,68.120003,68.919998,66.830002,67.040001,57.346050,93800
2016-06-27,67.489998,67.610001,66.419998,67.180000,57.465809,180700
2016-06-28,69.220001,69.529999,68.570000,69.500000,59.450336,145700
2016-06-29,70.459999,71.589996,70.459999,71.269997,60.964390,71300
2016-06-30,71.739998,72.290001,71.330002,72.000000,61.588837,229400
2016-07-01,72.360001,72.849998,72.070000,72.550003,62.059311,133700
2016-07-05,70.879997,70.919998,69.750000,70.160004,60.014904,67900
2016-07-06,69.239998,70.510002,68.750000,70.459999,60.271515,113300
2016-07-07,70.690002,71.190002,69.489998,69.769997,59.681293,95800
2016-07-08,70.370003,71.129997,70.099998,70.860001,60.613686,89700
2016-07-11,72.110001,72.510002,71.959999,72.040001,61.623051,97900
2016-07-12,73.699997,74.589996,73.699997,74.309998,63.564812,159700
2016-07-13,74.339996,74.550003,73.580002,73.589996,62.948917,173800
2016-07-14,74.870003,75.510002,74.739998,75.059998,64.206360,100700
2016-07-15,74.970001,75.150002,74.459999,74.650002,63.855648,67800
2016-07-18,74.370003,75.260002,74.099998,75.209999,64.334671,57300
2016-07-19,73.970001,73.989998,73.230003,73.430000,62.812057,111600
2016-07-20,73.339996,74.169998,73.300003,73.940002,63.248318,54600
2016-07-21,73.089996,73.160004,72.400002,72.580002,62.084972,80100
2016-07-22,72.839996,73.239998,72.650002,73.209999,62.623863,40000
2016-07-25,73.199997,73.199997,72.470001,72.480003,61.999424,63200
2016-07-26,73.550003,74.160004,73.550003,73.980003,63.282536,100400
2016-07-27,73.980003,74.199997,73.019997,73.580002,62.940372,62700
2016-07-28,72.739998,72.739998,71.949997,72.160004,61.725697,75000
2016-07-29,71.279999,72.089996,71.029999,71.809998,61.426304,121400
2016-08-01,71.769997,71.820000,70.559998,70.690002,60.468269,88500
2016-08-02,70.820000,71.099998,70.260002,70.940002,60.682125,85300
2016-08-03,70.760002,71.839996,70.709999,71.750000,61.374977,105000
2016-08-04,71.489998,72.019997,71.300003,71.739998,61.366428,64100
2016-08-05,72.019997,72.169998,71.760002,72.120003,61.691490,109900
2016-08-08,71.879997,72.650002,71.599998,71.669998,61.306557,58700
2016-08-09,72.019997,72.489998,71.989998,72.169998,61.734257,169700
2016-08-10,72.199997,72.239998,71.300003,71.419998,61.092701,83800
2016-08-11,71.879997,72.330002,71.379997,72.160004,61.725697,69800
2016-08-12,72.010002,72.699997,72.010002,72.690002,62.179066,95800
2016-08-15,72.610001,72.980003,72.419998,72.870003,62.333038,150400
2016-08-16,73.070000,73.629997,72.980003,73.410004,62.794960,50300
2016-08-17,73.360001,73.570000,72.570000,73.519997,62.889042,96100
2016-08-18,72.709999,73.169998,72.529999,73.129997,62.555439,74800
2016-08-19,72.260002,72.800003,72.019997,72.430000,61.956665,64100
2016-08-22,71.739998,71.779999,71.309998,71.489998,61.152584,69900
2016-08-23,72.050003,72.470001,71.790001,71.879997,61.486183,63500
2016-08-24,71.959999,72.070000,71.599998,71.709999,61.340771,55100
2016-08-25,71.620003,72.050003,71.519997,71.599998,61.246677,126800
2016-08-26,72.230003,73.709999,71.260002,72.160004,61.725697,180900
2016-08-29,71.879997,72.570000,71.879997,72.169998,61.734257,79200
2016-08-30,72.750000,73.120003,72.419998,72.699997,62.187611,126800
2016-08-31,72.300003,72.309998,71.169998,71.370003,61.049934,151100
2016-09-01,71.440002,71.620003,70.800003,71.339996,61.024261,63400
2016-09-02,73.290001,73.870003,72.919998,73.370003,62.760738,327800
2016-09-06,73.720001,73.720001,72.989998,73.449997,62.829163,114400
2016-09-07,73.559998,73.629997,73.269997,73.489998,62.863384,92200
2016-09-08,72.300003,73.129997,72.169998,73.110001,63.569847,132800
2016-09-09,71.940002,71.940002,69.750000,70.029999,60.891762,147300
2016-09-12,69.360001,71.160004,69.230003,70.650002,61.430855,115500
2016-09-13,69.250000,69.410004,67.949997,68.379997,59.457069,123500
2016-09-14,68.370003,68.930000,67.879997,68.099998,59.213612,96600
2016-09-15,68.360001,69.250000,67.940002,68.940002,59.943996,68400
2016-09-16,68.360001,69.370003,67.900002,68.970001,59.970085,276800
2016-09-19,69.019997,69.830002,68.720001,69.110001,60.091820,222100
2016-09-20,69.180000,69.449997,68.639999,68.639999,59.683151,59400
2016-09-21,69.680000,70.699997,69.290001,70.639999,61.422161,71100
2016-09-22,71.230003,71.669998,71.059998,71.199997,61.909088,92900
2016-09-23,70.669998,70.940002,69.860001,70.050003,60.909157,85800
2016-09-26,69.330002,69.610001,68.849998,68.870003,59.883133,58000
2016-09-27,69.760002,70.250000,69.650002,70.099998,60.952621,91700
2016-09-28,70.529999,71.779999,69.930000,71.669998,62.317760,126500
2016-09-29,72.839996,73.559998,72.129997,72.410004,62.961197,182100
2016-09-30,73.720001,74.419998,73.300003,73.849998,64.213287,117800
2016-10-03,73.169998,73.919998,73.000000,73.860001,64.221985,136400
2016-10-04,73.930000,74.260002,73.029999,73.269997,63.708969,77400
2016-10-05,75.000000,76.330002,74.629997,76.099998,66.169685,203200
2016-10-06,76.449997,77.389999,76.330002,77.160004,67.091370,151300
2016-10-07,76.529999,76.889999,75.699997,76.320000,66.360985,72400
2016-10-10,76.750000,77.930000,76.750000,77.470001,67.360916,70200
2016-10-11,75.419998,75.739998,74.680000,75.110001,65.308868,111800
2016-10-12,74.570000,75.320000,74.309998,75.209999,65.395821,155000
2016-10-13,72.860001,73.989998,72.470001,73.830002,64.195900,130000
2016-10-14,74.400002,74.410004,73.790001,74.150002,64.474144,63800
2016-10-17,73.870003,74.000000,73.580002,73.940002,64.291550,98300
2016-10-18,75.120003,75.260002,74.879997,75.000000,65.213226,72100
2016-10-19,74.750000,75.250000,74.389999,75.019997,65.230614,54300
2016-10-20,75.110001,75.839996,74.769997,75.599998,65.734932,169900
2016-10-21,75.129997,75.580002,75.059998,75.389999,65.552330,72300
2016-10-24,76.389999,76.699997,75.870003,76.330002,66.369675,68100
2016-10-25,75.940002,76.089996,75.370003,75.529999,65.674072,52400
2016-10-26,74.250000,74.769997,73.879997,74.610001,64.874123,87100
2016-10-27,73.089996,73.959999,72.879997,73.750000,64.126343,137600
2016-10-28,73.239998,73.730003,72.529999,72.540001,63.074230,97300
2016-10-31,72.650002,72.930000,72.290001,72.419998,62.969891,119400
2016-11-01,74.709999,74.769997,73.389999,73.849998,64.213287,119000
2016-11-02,73.269997,73.480003,72.169998,72.769997,63.274223,112700
2016-11-03,72.849998,73.209999,72.000000,72.260002,62.830772,69800
2016-11-04,71.790001,71.980003,71.209999,71.400002,62.082993,78000
2016-11-07,73.400002,74.269997,73.400002,74.220001,64.535011,72800
2016-11-08,73.099998,74.430000,72.750000,73.550003,63.952435,106400
2016-11-09,71.239998,72.699997,71.050003,71.879997,62.500351,106700
2016-11-10,71.010002,71.110001,69.750000,70.419998,61.230869,266400
2016-11-11,68.589996,69.669998,68.489998,69.250000,60.213543,389000
2016-11-14,68.699997,69.139999,68.070000,68.660004,59.700535,258400
2016-11-15,68.809998,70.019997,68.660004,69.830002,60.717857,288200
2016-11-16,68.269997,68.580002,67.870003,68.199997,59.300556,280900
2016-11-17,68.370003,68.699997,67.959999,68.120003,59.230995,120200
2016-11-18,68.120003,68.459999,67.820000,68.349998,59.430984,69900
2016-11-21,68.779999,69.269997,68.610001,69.269997,60.230930,102100
2016-11-22,70.290001,70.660004,69.779999,70.370003,61.187401,89800
2016-11-23,69.930000,70.370003,69.809998,70.070000,60.926544,86400
2016-11-25,69.919998,69.930000,69.470001,69.690002,60.596130,203900
2016-11-28,70.730003,70.879997,69.889999,69.989998,60.856983,295800
2016-11-29,69.730003,70.040001,69.320000,69.709999,60.613525,81400
2016-11-30,70.809998,72.739998,70.750000,72.199997,62.778591,186400
2016-12-01,71.820000,72.419998,71.410004,71.559998,62.222107,141500
2016-12-02,70.900002,71.250000,70.480003,70.919998,61.665619,150100
2016-12-05,71.080002,71.349998,70.660004,71.190002,61.900402,94400
2016-12-06,71.010002,71.459999,70.870003,71.169998,61.882999,76200
2016-12-07,71.779999,72.459999,71.550003,72.279999,62.848156,132200
2016-12-08,72.029999,72.889999,72.010002,72.620003,63.143799,79000
2016-12-09,71.570000,72.029999,71.500000,71.769997,62.404713,76000
2016-12-12,71.860001,72.010002,71.169998,71.620003,62.274284,95700
2016-12-13,72.800003,74.870003,72.720001,74.360001,64.656738,228800
2016-12-14,74.989998,75.419998,73.410004,73.599998,63.995914,96700
2016-12-15,73.050003,73.480003,72.570000,73.209999,63.656796,67000
2016-12-16,73.300003,73.410004,72.589996,72.970001,63.448124,125600
2016-12-19,72.570000,73.120003,72.220001,72.730003,63.239437,83500
2016-12-20,72.860001,72.959999,72.480003,72.699997,63.213348,53900
2016-12-21,72.970001,73.040001,72.610001,72.639999,63.161175,55600
2016-12-22,71.989998,72.250000,71.510002,72.110001,62.700344,102900
2016-12-23,70.750000,71.089996,70.599998,70.860001,61.613461,92900
2016-12-27,70.989998,71.379997,70.959999,71.330002,62.022125,75900
2016-12-28,71.220001,71.360001,70.809998,70.879997,61.630848,83500
2016-12-29,70.889999,71.250000,70.760002,70.980003,61.717800,82500
2016-12-30,70.900002,71.199997,70.639999,71.019997,61.752575,78000
2017-01-03,72.160004,72.779999,71.650002,72.050003,62.648178,138100
2017-01-04,71.580002,72.370003,71.580002,71.919998,62.535137,97100
2017-01-05,73.570000,74.440002,73.570000,74.279999,64.587173,94400
2017-01-06,74.860001,74.980003,74.430000,74.650002,64.908897,86400
2017-01-09,75.139999,75.379997,74.800003,74.800003,65.039330,89100
2017-01-10,75.720001,76.500000,75.610001,75.800003,65.908836,87100
2017-01-11,75.540001,76.330002,74.629997,76.190002,66.247948,80000
2017-01-12,76.169998,76.769997,76.080002,76.540001,66.552277,107100
2017-01-13,78.160004,78.690002,77.690002,78.160004,67.960884,75400
2017-01-17,79.459999,79.720001,78.959999,79.260002,68.917343,88000
2017-01-18,79.169998,79.379997,78.870003,78.980003,68.673882,88100
2017-01-19,78.650002,78.660004,77.629997,78.010002,67.830452,93300
2017-01-20,78.550003,78.870003,78.150002,78.320000,68.099998,53300
2017-01-23,78.339996,78.830002,78.309998,78.779999,68.499977,61800
2017-01-24,79.650002,80.410004,79.610001,80.010002,69.569473,110000
2017-01-25,80.860001,81.639999,80.820000,81.620003,70.969391,156500
2017-01-26,81.070000,81.379997,80.750000,81.070000,70.491150,135100
2017-01-27,80.510002,80.620003,80.050003,80.220001,69.752068,68900
2017-01-30,79.739998,79.750000,79.269997,79.709999,69.308617,75300
2017-01-31,79.930000,80.190002,79.540001,80.040001,69.595551,71700
2017-02-01,80.059998,80.080002,79.580002,79.860001,69.439041,259800
2017-02-02,79.940002,80.449997,79.860001,80.410004,69.917274,105400
2017-02-03,80.000000,80.349998,79.690002,79.930000,69.499908,79700
2017-02-06,79.750000,79.830002,79.169998,79.190002,68.856476,36500
2017-02-07,78.589996,78.860001,78.059998,78.370003,68.143478,77700
2017-02-08,78.750000,79.419998,78.129997,79.379997,69.021675,116300
2017-02-09,79.379997,79.379997,78.769997,78.919998,68.621704,83800
2017-02-10,79.419998,80.199997,79.419998,80.059998,69.612946,70700
2017-02-13,79.989998,80.330002,79.769997,80.129997,69.673805,60100
2017-02-14,79.290001,79.529999,78.639999,79.500000,69.126015,51100
2017-02-15,79.070000,79.070000,78.430000,78.820000,68.534760,91700
2017-02-16,77.459999,77.860001,77.199997,77.489998,67.378296,100200
2017-02-17,77.199997,78.080002,77.110001,78.050003,67.865242,71600
2017-02-21,80.029999,80.209999,79.610001,80.199997,69.734673,58500
2017-02-22,79.559998,80.029999,79.389999,79.589996,69.204269,73500
2017-02-23,80.150002,80.150002,79.309998,79.470001,69.099937,79100
2017-02-24,78.209999,78.570000,78.089996,78.160004,67.960884,71400
2017-02-27,77.930000,77.930000,77.639999,77.790001,67.639160,46800
2017-02-28,77.550003,77.730003,77.269997,77.570000,67.447861,46100
